id,answer
396,city
397,england and wales
398,2014
399,600
400,2015
401,city 's
402,solent
403,canute 's
404,city including aircraft and car manufacture cables electrical engineering products and petrochemicals
405,2014
406,the settlement
407,town gaol
408,1963
409,1854
410,hampshire
411,house
412,1996
413,104
414,2006
415,king
416,1964
417,
418,close second for boys
419,1912
420,1840
421,1862
422,westquay park
423,2007
424,art vaults
425,1417
426,the western docks date from the 1930s when the southern railway company commissioned a major land reclamation and dredging programme
427,1339
428,202
429,200910
430,house
431,this area
432,water
433,city
434,29 june 1199
435,hampshire
436,norman conquest in 1066
437,uk
438,southampton city centre
439,labour
440,121
441,2001
442,parkway
443,foundation
444,2
445,live music
446,same time
447,stage
448,
449,uni - link
450,other business
451,cowes
452,a royal charter in 1952
453,southampton castle
454,residents who can not access public transport
455,1966
456,hampshire
457,this purpose
458,p&o
459,focal point for the public 's sporting and outdoor activities
460,transport police
461,city
462,2015
463,eastleigh
464,november 2014 which will be based in and serve southampton and portsmouth
465,princess
466,1640
467,school
468,fittest city in the uk
469,southampton castle
470,1233
471,university hospital southampton
472,pound
473,2
474,1959
475,354
476,south
477,places along the south coast of england
478,wave 105 and heart hampshire
479,bargate
480,south east
481,2
482,leading port particularly involved in the import of french wine in exchange for english cloth and wool
483,the extensive rebuilding — part of the walls dates from 1175—culminated in the completion of the western walls in 1380
484,december 2007
485,2004
486,1904
487,england
488,st
489,1944
490,1940
491,midlands
492,sunnier
493,southampton
494,2007
495,
496,1
497,23
498,winchester
499,city
500,city
501,transport police
502,south east england
503,weston thornhill and townhill park districts
504,transport
505,city
506,1415
507,city
508,palliative care service at countess mountbatten house part of the moorgreen hospital site in the village of west end
509,current and 578th sherriff
510,city
511,highfield
512,1996
513,student
514,uk
515,itchen
516,1968
517,assembly
518,hampshire county council
519,royal princess
520,princess
521,southampton
522,large shopping centre and retail park called westquay
523,uk
524,2009
525,transport police
526,1
527,local performing societies
528,1996
529,september 1940
530,oxford
531,2015
532,hampshire
533,walter taylor
534,1978
535,education
536,leading port particularly involved in the import of french wine in exchange for english cloth and wool
537,march 1644
538,mansbridge
539,2011 census they had merged to become the sixth largest built - up area in england with a population of 855569
540,4
541,germany
542,setting up of county councils across england and wales
543,london south west
544,10th century
545,2011
546,maritime
547,3
548,itchen
549,1348
550,princess
551,1835
552,2013
553,1310
554,eastleigh
555,city 's heritage
556,europe
557,crimean
558,23
559,banister court stadium
560,town quay
561,southampton sunday
562,anne hospital
563,crimean
564,1944
565,18th - century
566,2
567,630
568,archaeology
569,rail
570,2013
571,hill lane
572,king
573,bailey wall
574,12 february 2009
575,1964
576,highfield
577,ronald koeman
578,west end
579,
580,host
581,16
582,this figure
583,2007
584,channel coast
585,south
586,south hampshire
587,2007
588,military embarkation
589,hrh
590,southampton
591,southampton
592,3
593,john choules
594,fittest city in the uk
595,1964
596,7
597,heart
598,inconsistencies between different police forces recording methodologies
599,2006
600,1740
601,hampshire county
602,2005
603,1964
604,3
605,local government reorganisation
606,ocean
607,today
608,2011
609,11
610,the city 's
611,st anne
612,linda norris
613,passenger ferry
614,2011
615,hampshire
616,2006
617,orival
618,south
619,october 1838
620,7
621,1842
622,rose bowl
623,1310
624,uk
625,southampton water and the solent by henry viii
626,hampshire
627,southampton
628,2011
629,woodmill
630,1
631,here the rivers test and itchen converge
632,highfield
633,robert mcalpine
634,1964
635,southampton 's ocean village
636,°
637,monaco
638,city
639,1944
640,840
641,35
642,1310
643,maritime
644,normandy
645,places along the south coast of england
646,friary house
647,shirley
648,eastleigh
649,park
650,princess
651,british gas
652,highfield
653,aircraft and car manufacture cables electrical engineering products and petrochemicals
654,2014
655,
656,agincourt
657,2005
658,host
659,dorset
660,1840
661,england
662,solent
663,
664,trading
665,enterprise
666,southampton sunday
667,england
668,royston smith
669,uk
670,st anne
671,southampton airport
672,city
673,capital previously power fm and galaxy
674,the city
675,city
676,here the rivers test and itchen converge
677,4
678,mayflower
679,rail
680,hill lane
681,oceanic climate köppen cfb
682,schneider
683,the local itv franchise
684,2011
685,deep water estuary
686,england
687,france
688,county
689,35
690,city
691,southampton sunday
692,southampton airport parkway
693,highfield
694,links to east cowes and cowes
695,1938
696,2000
697,city
698,england
699,1952
700,1888
701,town that can show a more beautiful main street than southampton
702,winchester
703,southampton 's strong economy
704,1964
705,
706,henry v 's famous warship hms grace dieu
707,1640
708,county borough within the county of hampshire which meant that it had many features of a county
709,national
710,southampton
711,redbridge southampton
712,hampshire
713,2011
714,city
715,2006
716,other estimates
717,such usage
718,eurasia
719,55
720,whether an ashkenazi jew 's ancestors
721,40
722,2013
723,western europe
724,92
725,92
726,middle east
727,last thousand years
728,probability that the alien surroundings in central and eastern europe were not conducive
729,iberian peninsula
730,ukraine
731,1931
732,ashkenazi jews
733,40
734,second - class
735,1790
736,212
737,orthodox
738,ashkenaz riphath and togarmah
739,1931
740,vladimir ashkenazy
741,holocaust
742,united states
743,israel
744,subset not a superset of their assumed geographical source population
745,8
746,israel
747,ashkenazi
748,465
749,roman
750,1931
751,1750
752,those minhagim
753,jerusalem
754,1095
755,1290
756,54%–60 %
757,
758,jewishness in the yiddish language
759,ashkenazim
760,1000
761,ashkenazi maternal lineages which is in contrast to the predominant levantine genetic origin observed in ashkenazi paternal lineages
762,1790
763,y
764,spain
765,trier and cologne
766,400
767,ashkenazi jew
768,ashkenazi
769,212
770,conversion to christianity
771,prayer
772,55
773,europe
774,ecstatic worship
775,433
776,1931
777,daniel elazar
778,rabbinic leadership
779,yoma
780,3
781,2006
782,90
783,16
784,addition to halakha or religious law and different interpretations of law
785,54
786,267
787,ashkenazim
788,25
789,1290
790,palestine
791,jerusalem
792,800
793,sephardic and mizrahi
794,yoma
795,sefarad obadiah 20
796,saadia gaon
797,hareidi
798,palestinian syrians
799,palestinian syrians
800,southern european and middle eastern centers
801,upper euphrates
802,75
803,mizrahi jews
804,other estimates
805,800
806,ashkenazi
807,near east
808,
809,jewishness in the yiddish language
810,france
811,91 %
812,upper euphrates
813,researchers
814,israel
815,2002
816,spain
817,ashkenazi
818,palestinian syrians
819,caracalla
820,hai gaon
821,sephardic ritual
822,8
823,upper euphrates whose name is usually associated with the name of the scythians
824,customs
825,john couch adams
826,12
827,neptune[e
828,region
829,neptune trojans
830,north
831,namesake
832,centre and geometrical
833,hubble space
834,diameter
835,psalms
836,troposphere
837,10
838,saturn
839,ποσειδώνας poseidonas
840,1
841,johann galle
842,neptune 's gravity
843,william lassell
844,2003
845,1846
846,
847,france
848,neptune trojans
849,200
850,earth
851,methane
852,another storm a white cloud group farther south than the great dark spot
853,neptune trojans
854,voyager 2
855,high - altitude
856,voyager 2
857,
858,planet 's
859,1843
860,planet 's
861,only spacecraft that has visited
862,50
863,
864,lassell
865,2008
866,le verrier
867,le verrier
868,1821
869,
870,40
871,temperature
872,1612
873,2008 lc18
874,14
875,le verrier
876,15
877,galle ring
878,neptune 's
879,galle ring
880,this hypothesis
881,neptune trojans
882,99
883,galle ring
884,planet
885,neptune trojans
886,its density
887,2006
888,23
889,underneath clouds of ammonia and hydrogen sulfide
890,december 1612
891,2
892,solar
893,over 200 known objects
894,galle ring
895,an alternative concept
896,temporary quasi - satellite 309239
897,high - altitude
898,neptune
899,2
900,neptune
901,2008
902,1612
903,solar
904,stable features that can persist for several months
905,neptune trojans
906,164
907,20-year period between 1979 and 1999
908,neptune
909,such large bodies
910,1612
911,neptune trojans
912,400
913,1981
914,neptune trojans
915,309239
916,earth
917,neptune trojans
918,reaction to kant german scholars such as johann gottfried herder 1744–1803
919,16th centuries
920,samuel pufendorf
921,two types non - material culture or material
922,germany
923,1860
924,worldviews
925,29
926,cultural sociological research
927,romantic movement
928,1795
929,1860
930,anarchy
931,death
932,georg simmel
933,stuart hall and others at the centre for contemporary cultural studies at the university of birmingham
934,1860
935,fact
936,individuals and cultures
937,culture
938,1964
939,stuart hall
940,non - material
941,present legislation
942,jefferson
943,2004
944,jefferson
945,court 's
946,religion
947,state
948,3
949,2014
950,president justified in using the word ' god ' at all
951,historian
952,government meetings
953,elbridge gerry
954,2005
955,roger williams
956,1947
957,some legal scholars such as john baker of lsu
958,american jurisprudence
959,constitutional establishment
960,1776
961,our prior holdings
962,opponents to the support of any established church even at the state level
963,american legal traditions in a kentucky courthouse
964,bellah
965,the decision in lemon v
966,1962
967,
968,1994
969,question
970,virginia
971,madison
972,330
973,jackson
974,religious observance in public education
975,our early colonists
976,1971
977,nc
978,thomas jefferson
979,first
980,1994
981,religious bigotry
982,james madison
983,1681
984,regard to federal employees
985,violation
986,united
987,united states
988,2006
989,new england
990,baptist theologian
991,1962
992,religious dimension
993,reaction to the case
994,1947
995,regard to the state governments
996,
997,south carolina
998,others like the plymouth colony and massachusetts bay colony
999,american legal traditions in a kentucky courthouse
1000,1657
1001,u
1002,bill chiefly supported by patrick henry which would permit any virginian to belong to any denomination
1003,
1004,supreme
1005,practical distinction between religion and civil government
1006,1980
1007,1878
1008,1961
1009,official churches
1010,1994
1011,non - custodial parent suing on behalf of his daughter
1012,1789
1013,abe fortas
1014,religious minorities
1015,2002
1016,separation
1017,tile
1018,sophia
1019,santa maria assunta
1020,berlinghiero berlinghieri
1021,excavations in 2000
1022,otranto
1023,1930
1024,1186
1025,pompeii
1026,1204
1027,similar iconography
1028,kiev
1029,jerusalem
1030,1140
1031,6th - century synagogue
1032,little ship
1033,street art
1034,norman
1035,mausoleum for one or more of the imperial family
1036,5656
1037,st
1038,roger ii
1039,face - down
1040,rest areas along some texas interstate highways
1041,san michele
1042,different look than hand - made artisanal mosaics
1043,beliefs
1044,arta
1045,1066
1046,19th century
1047,judean
1048,its mosaic floor
1049,1166
1050,1922
1051,thessaloniki
1052,pope paschal
1053,christ
1054,palestine
1055,prussia
1056,georgia
1057,southern
1058,high artistic quality
1059,1169
1060,norman kingdom
1061,425
1062,székesfehérvár alba regia
1063,santi maria
1064,san vittore
1065,many times
1066,mosaic floor
1067,pantokrator
1068,opus tessellatum
1069,norman
1070,that time
1071,425
1072,1140
1073,740
1074,palermo
1075,calçada portuguesa
1076,2003
1077,christian basilicas
1078,
1079,santi maria
1080,opus tessellatum
1081,1949
1082,cappella palatina
1083,pebble
1084,1894
1085,nea moni monastery
1086,santi maria
1087,john ii
1088,1822
1089,740
1090,mosaic art
1091,david iv
1092,komnenian period
1093,restored apse
1094,komnenian period
1095,calçada
1096,river mureş
1097,
1098,santa
1099,damascus
1100,western roman empire
1101,later phase
1102,novel reinvention and expansion of mosaic artwork
1103,irene
1104,her long braided hair and rosy cheeks
1105,jacopo stefaneschi
1106,390
1107,700 years
1108,papal gifts
1109,1207
1110,1607
1111,1949
1112,549
1113,santi maria
1114,mosaic art
1115,jordan
1116,arab
1117,1166
1118,suppliants before him
1119,san tommaso
1120,this area
1121,crypt beneath st peter 's basilica
1122,murano
1123,1913
1124,1166
1125,venice
1126,beliefs
1127,634
1128,maximian
1129,later phase
1130,10
1131,saint
1132,computer
1133,744
1134,constantine monomachos
1135,nile delta
1136,jewish past
1137,1122
1138,only fragments
1139,785
1140,mausoleum for one or more of the imperial family
1141,1894
1142,19th century
1143,osios loukas
1144,judean desert
1145,64
1146,gaza
1147,christ
1148,tsromi
1149,moses
1150,1589
1151,constantine monomachos
1152,papal gifts
1153,constantinople
1154,milan
1155,mosaic art
1156,2003
1157,only fragments
1158,maurizio placuzzi
1159,1204
1160,seasons ocean earth and wisdom
1161,dura-europos
1162,1066
1163,calçada
1164,4
1165,georgia
1166,calçada
1167,constantinople
1168,santi maria
1169,tiryns
1170,1822
1171,700
1172,extensive collection in bardo museum in tunis
1173,wisara
1174,3000
1175,mon
1176,naypyidaw
1177,majority
1178,samantha power
1179,total food grain
1180,myanmar
1181,konbaung
1182,myanmar
1183,shan lahu and karen minority groups and the government in the eastern half of the country
1184,myanmar
1185,australia
1186,shan
1187,the name burma
1188,burma
1189,cartier
1190,coup
1191,10
1192,bayinnaung
1193,group
1194,myanmar
1195,united states
1196,bamar the colloquial form of the group 's name
1197,group
1198,bodawpaya
1199,myanmar
1200,united
1201,saffron revolution led by buddhist monks that were dealt with harshly by the government
1202,2012 freedom in the world report
1203,10
1204,state department 's website
1205,english
1206,800
1207,1776
1208,australia canada and the united kingdom
1209,80
1210,freshwater
1211,group
1212,tenasserim
1213,total food grain
1214,1581
1215,barack obama
1216,united states
1217,1883
1218,confidentiality and trade
1219,e
1220,ip rights
1221,criticism of the term intellectual property ranges from discussing its vagueness and abstract overreach to direct contention to the semantic validity of using words like property and rights in fashions that contradict practice and law
1222,life
1223,2004
1224,18
1225,copyright
1226,unfair encroachment
1227,disparate laws
1228,500
1229,richard stallman
1230,richard stallman
1231,richard stallman
1232,united states
1233,current legislation
1234,richard stallman
1235,patent infringement
1236,lawrence lessig
1237,state
1238,2001
1239,its vagueness and abstract
1240,1791
1241,us
1242,2001
1243,united states
1244,2013
1245,circuit
1246,civil litigation
1247,product or a process
1248,ip rights
1249,1886
1250,united states
1251,optional and experimental bargain that temporarily trades property rights and free speech for public not private benefit in the form of increased artistic production and knowledge
1252,copyrighted works which does not constitute infringement
1253,copyright infringement
1254,copyrighted works which does not constitute infringement
1255,stephan kinsella
1256,united states
1257,regulations for ip rights that had been handled by common law
1258,confidentiality and trade
1259,trade
1260,america invents act
1261,1791
1262,1996
1263,1998
1264,full value view
1265,2001
1266,1845
1267,e
1268,1883
1269,500
1270,masses
1271,trademarks
1272,intellectual property
1273,uk
1274,1996
1275,2013
1276,ip rights
1277,their necessary orality
1278,progress
1279,intellectual - property
1280,their necessary orality
1281,stallman
1282,masses
1283,civil litigation
1284,censorship
1285,stallman
1286,muhammad ali
1287,viktor poplonsky
1288,ingur river
1289,10
1290,kars
1291,george hamilton-gordon
1292,russian military
1293,first conflicts
1294,1854
1295,gyumri
1296,mahmud ii
1297,ultimatum not to allow any ships in the black sea
1298,giurgiu
1299,7
1300,supply
1301,küçük kaynarca
1302,orbeliani
1303,trajan
1304,14
1305,burgoyne
1306,1856
1307,retreat
1308,don
1309,kamchatka
1310,1855
1311,nicholas
1312,16
1313,6000
1314,13
1315,william howard russell
1316,william howard russell
1317,the english and french forces
1318,1857
1319,25
1320,cowley
1321,graft corruption and inefficiency
1322,rose
1323,20 september
1324,britain
1325,napoleon iii
1326,8000
1327,fleet east which was destroyed by admiral nakhimov at sinope
1328,137
1329,sevastopol
1330,alexander ii
1331,küçük kaynarca
1332,cronstadt
1333,the local armenian population
1334,raglan
1335,don
1336,britain
1337,19–31 august 1855
1338,southwards
1339,chetatea
1340,cronstadt
1341,george hamilton-gordon
1342,alfred lord tennyson
1343,1854
1344,raglan
1345,raglan
1346,fleet
1347,roger fenton
1348,cardigan
1349,omar pasha
1350,tsar nicholas
1351,william howard russell
1352,raglan
1353,åland islands
1354,alexander ii
1355,napoleon iii
1356,alfred lord tennyson
1357,this time
1358,nicholas
1359,colin campbell
1360,cause for war
1361,nicholas
1362,trafalgar square
1363,278
1364,florence nightingale
1365,2nd september 1855
1366,1854
1367,cause for war
1368,raglan
1369,principalities which threatened to cut off the russian supply lines
1370,nicholas
1371,30
1372,alfred lord tennyson
1373,nicholas
1374,alfred lord tennyson
1375,1853
1376,danube
1377,egyptians
1378,william howard russell
1379,24
1380,cowley
1381,menshikov
1382,1854
1383,inefficiency
1384,william howard russell
1385,orbeliani
1386,gyumri
1387,53
1388,malakoff
1389,thirty allied transport ships including hms prince which was carrying a cargo of winter clothing
1390,alfred lord tennyson
1391,strong defensive battle
1392,rose
1393,alexander ii
1394,21
1395,alfonso la marmora
1396,1815
1397,george hamilton-gordon
1398,kamish
1399,four 60-gun frigates in the black sea
1400,danube river
1401,orbeliani
1402,30
1403,nicholas
1404,378 raglan
1405,raglan
1406,graft corruption and inefficiency
1407,colin campbell
1408,russia
1409,redut kale
1410,1854
1411,istanbul
1412,raglan
1413,george hamilton seymour
1414,danubian principalities
1415,malakoff
1416,8000
1417,nicholas
1418,1840
1419,uk
1420,30
1421,burgoyne
1422,oltenița
1423,abdülmecid
1424,russian cavalry
1425,principalities which threatened to cut off the russian supply lines
1426,war the british frigate furious
1427,nicholas
1428,graft corruption and inefficiency
1429,war
1430,rostov
1431,6000
1432,the baltic was[when
1433,omar pasha
1434,french
1435,uk and france
1436,rose
1437,muhammad ali
1438,kars
1439,nicholas
1440,russian america
1441,5
1442,venetia
1443,constantinople
1444,137
1445,kerch strait
1446,uk
1447,25
1448,14
1449,1848
1450,1853
1451,1854
1452,calamita
1453,30
1454,silistra
1455,seven columns each steamer towing two sailing ships
1456,1857
1457,charlemagne
1458,france
1459,ivan paskevich
1460,25
1461,count karl von buol
1462,sevastopol
1463,raglan
1464,their army
1465,omar pasha
1466,20000
1467,menshikov
1468,principalities which threatened to cut off the russian supply lines
1469,28
1470,united
1471,137
1472,12
1473,500
1474,preface
1475,28
1476,russians
1477,its former ally austria
1478,16
1479,zealous catholic and a leading member of the clerical party which demanded french protection of the roman catholic rights to the holy places in palestine
1480,march
1481,25
1482,nicholas
1483,30000
1484,parades
1485,paris
1486,turkey
1487,w kinglake who portrayed the british as victims of newspaper sensationalism and duplicitous french and ottoman diplomacy
1488,danube
1489,otto von bismarck
1490,war
1491,colin campbell
1492,1815
1493,russian fleet
1494,rose
1495,crimea
1496,uk
1497,1725
1498,proper eighteen provinces as well as the areas of present - day northeast china inner mongolia outer mongolia xinjiang and tibet
1499,1864
1500,1864
1501,china
1502,1641
1503,daoguang emperor 's reign
1504,ming
1505,1661
1506,1750
1507,abbe huc
1508,sun yat-sen
1509,proper eighteen provinces as well as the areas of present - day northeast china inner mongolia outer mongolia xinjiang and tibet
1510,13
1511,china
1512,1800
1513,china
1514,hunan
1515,tibet
1516,yongzheng emperor
1517,manchu clothing
1518,yunnan and guizhou
1519,chinese official zeng guofan
1520,chinese military
1521,yi
1522,hooge
1523,53
1524,manchu
1525,
1526,sungari
1527,commoner
1528,his titles
1529,xiang
1530,1641
1531,1861
1532,russia
1533,kangxi emperor
1534,kangxi
1535,xiang
1536,zhōngguó
1537,zeng guofan
1538,qianlong emperor
1539,manchu
1540,manchuria
1541,great
1542,1851
1543,1860
1544,beijing
1545,1683
1546,emperor 's death
1547,zeng guofan
1548,30
1549,zeng guofan
1550,european states
1551,nurhaci
1552,80
1553,4
1554,1641
1555,wu sangui
1556,hubei
1557,ningpo
1558,jianzhou
1559,splitting for example
1560,1861
1561,lin
1562,lower
1563,miao
1564,taiwan
1565,prince gui
1566,kangxi and qianlong emperors
1567,300
1568,1906
1569,lower
1570,china
1571,cixi
1572,xuanye
1573,kangxi
1574,india
1575,jianzhou
1576,hong
1577,daoguang emperor 's reign
1578,proper eighteen provinces as well as the areas of present - day northeast china inner mongolia outer mongolia xinjiang and tibet
1579,central government institution called lifan yuan
1580,1750
1581,china
1582,miao
1583,manchu
1584,1661
1585,yongzheng
1586,1661
1587,miao
1588,scholar - gentry
1589,central government institution called lifan yuan
1590,jiangnan
1591,opium
1592,abbe huc
1593,the western powers largely unsatisfied with the treaty of nanjing
1594,明
1595,shunzhi 's personal rule
1596,53
1597,foreign office
1598,fujian
1599,527
1600,daoguang emperor 's reign
1601,china
1602,tungusic
1603,1661
1604,splitting for example
1605,emperor
1606,1898
1607,cixi 's nephew the guangxu emperor
1608,chongzhen emperor
1609,this multi - ethnic force in which manchus were only a minority
1610,1680
1611,dynasty 's
1612,ming
1613,daoguang emperor 's reign
1614,area
1615,qing empire
1616,standard
1617,1661
1618,1858
1619,sixty - one year
1620,miao
1621,18
1622,his titles
1623,13
1624,jiading
1625,13
1626,cabinet
1627,russia
1628,1842
1629,1661
1630,dorgon
1631,yongzheng emperor
1632,1722
1633,1644
1634,ningpo
1635,jesus christ
1636,daoguang emperor
1637,qianlong
1638,lin
1639,ming
1640,1673
1641,13
1642,1912
1643,1800
1644,ningpo
1645,1860
1646,qing
1647,yaqub beg
1648,1643
1649,china
1650,zeng guofan
1651,shunzhi 's personal rule
1652,1842
1653,1875
1654,manchu bannermen
1655,beijing
1656,wu jingzi
1657,bannermen
1658,korea
1659,1854
1660,japanese citizen
1661,summer palace
1662,lower
1663,kangxi emperor
1664,clothing
1665,the kangxi emperor
1666,53
1667,1842
1668,1894
1669,1839
1670,yongzheng emperor
1671,new armies
1672,1898
1673,qianlong emperor
1674,nomadic people which they were not
1675,總督 zongdu
1676,japanese citizen
1677,1895
1678,beijing
1679,ming emperor
1680,1644
1681,1905
1682,this banquet
1683,1864
1684,1661
1685,1754
1686,indochina
1687,reaction to the name of the ming dynasty 明 which consists of the chinese characters for sun 日 and moon 月
1688,hong taiji
1689,xiang
1690,1842
1691,support against the british and the french
1692,jahangir khoja
1693,1644
1694,half brother dorgon
1695,wu sangui
1696,his titles
1697,xiang
1698,alliance with the manchus
1699,qianlong
1700,japanese
1701,1661
1702,yaqub beg
1703,his titles
1704,shunzhi 's reign
1705,emperor yi chinese 義皇帝
1706,willow palisade
1707,1661
1708,ming dynasty 's most battle - hardened troops
1709,china
1710,taiping heavenly kingdom
1711,lower
1712,13
1713,the early manchu rulers
1714,1861
1715,abbe huc
1716,yunnan and guizhou
1717,the qing dynasty chinese 清朝
1718,1722
1719,year
1720,1727
1721,1661
1722,1670
1723,qianlong
1724,qianlong
1725,1861
1726,yuan mei
1727,13
1728,alaska
1729,1784
1730,harding
1731,1911
1732,united states
1733,belarus
1734,2007
1735,region
1736,3
1737,2007
1738,franklin
1739,farmers
1740,2008
1741,1905
1742,2008
1743,dairy
1744,2007
1745,united states
1746,their systems
1747,australia
1748,23
1749,time
1750,franklin
1751,67
1752,java
1753,france
1754,10
1755,the north american mnemonic
1756,1993
1757,united states
1758,motor gasoline consumption
1759,daily work routines
1760,people
1761,energy consumption
1762,sports
1763,1911
1764,1919
1765,1905
1766,palestine
1767,67
1768,2005
1769,1978
1770,67
1771,1905
1772,austria-hungary
1773,1978
1774,3
1775,1978
